M E_tot E_int S T a b c LL_index
-6 14.547658659154438 0.5476586591544378 0 142.99999999999994 0 0 0 5
-6 14.500822512278344 0.5008225122783436 0 142.99999999999997 0 0 0 5
-6 14.451518687172888 0.451518687172888 0 143. 0 0 0 5
-6 14.377992989834743 0.37799298983474366 2.0000000000000004 120.00000000000004 0 0 1.0000000000000009 4
-6 14.65014893738658 0.6501489373865811 0.9999999999999998 119.99999999999997 0 0 1.0000000000000002 5
-6 14.61411281240088 0.6141128124008786 1. 120.00000000000001 0 0 1.0000000000000002 5
-6 14.593417702686377 0.593417702686377 1. 119.99999999999999 0 0 1.0000000000000002 5
-6 14.557042300810853 0.5570423008108536 1. 119.99999999999999 0 1.0000000000000004 0 3
-6 14.481469032225512 0.4814690322255109 1. 120. 0 0 1. 5
-6 14.480878163167013 0.48087816316701215 0.9999999999999998 119.99999999999991 0 0 0.9999999999999994 5
-6 14.735065964524763 0.7350659645247631 0 119.99999999999997 0 0 0.9999999999999999 5
-6 14.616725404471147 0.6167254044711475 0 119.99999999999997 0 0 1. 5
-6 14.543147172162415 0.5431471721624158 0 120.00000000000003 0 0 1.0000000000000004 5
-6 14.61672540447213 0.6167254044721299 0.9999999999999993 98.99999999999991 0 0 1.9999999999999991 5
-6 14.537147932925953 0.537147932925953 1. 99.00000000000003 0 0 2. 5
-6 14.748138671637252 0.7481386716372511 0 98.99999999999999 0 0 2.000000000000001 5
-6 14.656514140243287 0.6565141402432871 0 99. 0 1.0000000000000009 1.0000000000000007 3
-6 14.6046783446237 0.6046783446237005 0 99. 0 0 2.0000000000000004 5
-6 14.656514140245825 0.6565141402458244 0 99.00000000000006 1.0000000000000009 0 0 3
-6 14.656514140245157 0.6565141402451569 0.9999999999999998 79.99999999999999 0 0 3. 5
-6 14.775880347563703 0.7758803475637022 0 79.99999999999999 0 0 3.0000000000000004 5
-4 14.424225198638329 0.4242251986383288 1.9999999999999996 142.99999999999991 0 0 0 4
-4 14.41778172560952 0.4177817256095202 2. 142.99999999999991 0 0 0 4
-4 14.407279633192797 0.40727963319279636 2.000000000000001 143.00000000000003 0 0 0 4
-4 14.312325743290204 0.3123257432902041 1.9999999999999991 142.99999999999986 0 0 0 4
-4 14.287214834059874 0.2872148340598748 2. 143. 0 0 0 4
-4 14.190345573540343 0.1903455735403435 2. 142.99999999999991 0 0 0 4
-4 14.68428545405952 0.6842854540595195 0.9999999999999993 142.99999999999997 0 0 0 5
-4 14.647770793863513 0.6477707938635137 1.0000000000000004 142.99999999999997 0 0 0 5
-4 14.63514125196362 0.6351412519636201 0.9999999999999996 142.9999999999999 0 0 0 5
-4 14.605054731038042 0.605054731038042 1. 142.99999999999994 0 0 0 5
-4 14.571284335650617 0.5712843356506168 0.9999999999999991 142.9999999999998 0 0 0 5
-4 14.55354682912911 0.5535468291291095 0.9999999999999998 142.99999999999986 0 0 0 5
-4 14.548240779589662 0.548240779589662 1. 142.99999999999997 0 0 0 5
-4 14.524807105065513 0.5248071050655135 0.9999999999999998 143. 0 0 0 5
-4 14.510074786636412 0.5100747866364124 1. 142.99999999999986 0 0 0 5
-4 14.475946994732869 0.4759469947328682 1. 142.99999999999991 0 0 0 5
-4 14.460725666671069 0.46072566667106885 1. 142.99999999999991 0 0 0 5
-4 14.43756579426885 0.43756579426884845 1. 143. 0 0 0 5
-4 14.415717729526067 0.4157177295260669 0.9999999999999998 142.99999999999991 0 0 0 5
-4 14.388444577771342 0.38844457777134145 1. 143.00000000000003 0 0 0 5
-4 14.386503728293551 0.3865037282935507 1.0000000000000002 142.99999999999994 0 0 0 5
-4 14.311580275067534 0.3115802750675335 1.0000000000000004 143.00000000000014 0 0 0 5
-4 14.787484921786636 0.7874849217866358 0 143.00000000000003 0 0 0 5
-4 14.755664125994263 0.755664125994263 0 142.99999999999991 0 0 0 5
-4 14.728087081478453 0.7280870814784534 0 143.00000000000006 0 0 0 5
-4 14.654432173840023 0.6544321738400225 0 143. 0 0 0 5
-4 14.643978752299022 0.6439787522990211 0 143. 0 0 0 5
-4 14.607672952892933 0.607672952892933 0 142.9999999999999 0 0 0 5
-4 14.578454315860988 0.5784543158609878 0 143.00000000000006 0 0 0 5
-4 14.554967015119653 0.5549670151196527 0 142.99999999999991 0 0 0 5
-4 14.534851348769962 0.5348513487699622 0 143. 0 0 0 5
-4 14.523754075211842 0.5237540752118421 0 142.99999999999991 0 0 0 5
-4 14.494250921655492 0.4942509216554925 0 142.99999999999991 0 0 0 5
-4 14.423490786996695 0.4234907869966955 0 142.9999999999999 0 0 0 5
-4 14.413565948518597 0.41356594851859746 0 143.00000000000006 0 0 0 5
-4 14.386406125314396 0.3864061253143955 0 142.99999999999994 0 0 0 5
-4 14.417781725608004 0.4177817256080038 2. 119.99999999999996 0 0 1.0000000000000002 4
-4 14.377992989836367 0.3779929898363664 2. 119.99999999999999 0 1.0000000000000007 0 3
-4 14.318309886178248 0.31830988617824874 2. 119.99999999999994 0 0 0.9999999999999999 4
-4 14.698595484683613 0.6985954846836134 0.9999999999999998 119.9999999999999 0 0 0.999999999999999 5
-4 14.650148937387502 0.6501489373875029 1.0000000000000002 120.00000000000001 0 1.0000000000000009 0 4
-4 14.653192347683184 0.653192347683184 1. 119.99999999999997 0 0 0.9999999999999998 5
-4 14.61411281240107 0.6141128124010696 1. 119.99999999999994 0 1.0000000000000002 0 4
-4 14.634207895901087 0.6342078959010868 1. 119.99999999999997 0 0 0.9999999999999998 5
-4 14.593417702684444 0.5934177026844447 0.9999999999999998 119.99999999999986 0 0.9999999999999998 0 4
-4 14.592092895085695 0.5920928950856954 0.9999999999999998 120. 0 0 1.0000000000000004 5
-4 14.58062829006562 0.5806282900656199 1.0000000000000009 120.00000000000004 0 0 1.0000000000000013 5
-4 14.52612688060004 0.5261268806000408 1.0000000000000004 120.00000000000003 0 0 1.0000000000000007 5
-4 14.48146903222529 0.48146903222529003 1.0000000000000002 119.99999999999993 0 1.0000000000000007 0 4
-4 14.480878163167906 0.4808781631679062 1. 119.99999999999991 0 1. 0 4
-4 14.494234030714905 0.4942340307149053 1.0000000000000002 119.99999999999993 0 0 1.0000000000000002 5
-4 14.478484478685264 0.4784844786852635 1.0000000000000004 120. 0 0 1.0000000000000009 5
-4 14.426507501918229 0.426507501918229 1.0000000000000007 119.99999999999997 0 0 1.0000000000000004 5
-4 14.381907771387908 0.38190777138790816 0.9999999999999998 119.99999999999989 0 0 1. 5
-4 14.735065964526965 0.7350659645269648 0 120. 0 1.0000000000000007 0 4
-4 14.73871262292916 0.7387126229291604 0 119.99999999999991 0 0 0.9999999999999998 5
-4 14.701718632446212 0.7017186324462117 0 120.00000000000009 0 0 1.0000000000000009 5
-4 14.616725404472293 0.6167254044722926 0 119.99999999999991 0 1.0000000000000002 0 4
-4 14.641998135030473 0.6419981350304731 0 120.00000000000004 0 0 1.000000000000001 5
-4 14.576936668699194 0.576936668699194 0 119.99999999999999 0 0 1. 4
-4 14.543147172161815 0.5431471721618149 0 119.99999999999983 0 0.9999999999999993 0 4
-4 14.539879369494503 0.5398793694945038 0 120.00000000000003 0 0 1.0000000000000009 5
-4 14.46629185443036 0.46629185443035936 0 119.99999999999999 0 0 1.0000000000000004 5
-4 14.437676093494478 0.4376760934944784 2. 98.99999999999999 0 0 2.0000000000000013 4
-4 14.704061641393645 0.7040616413936456 0.9999999999999996 98.99999999999993 0 0 1.9999999999999998 5
-4 14.616725404471175 0.6167254044711756 0.9999999999999998 98.9999999999999 0 0.9999999999999998 1. 4
-4 14.64808252816793 0.6480825281679298 1.0000000000000002 98.99999999999997 0 0 2.0000000000000013 5
-4 14.537147932926457 0.5371479329264575 1. 98.99999999999991 0 0.9999999999999999 1. 4
-4 14.547565582642585 0.5475655826425853 0.9999999999999998 98.99999999999996 0 0 2. 5
-4 14.527403129912427 0.5274031299124263 0.9999999999999993 98.99999999999989 0 0 1.9999999999999991 5
-4 14.616725404471913 0.6167254044719127 1.0000000000000004 98.99999999999994 1.0000000000000004 0 0 4
-4 14.537147932926215 0.5371479329262148 1.0000000000000002 99. 1. 0 0 4
-4 14.833776897280682 0.8337768972806813 0 98.99999999999991 0 0 1.9999999999999998 5
-4 14.748138671638088 0.7481386716380889 0 98.99999999999994 0 1.0000000000000002 1. 4
-4 14.7318892366292 0.7318892366291998 0 98.99999999999987 0 0 1.9999999999999987 5
-4 14.656514140243537 0.6565141402435367 0 98.99999999999989 0 1.9999999999999998 0 2
-4 14.692994086291346 0.6929940862913461 0 98.99999999999997 0 0 2.0000000000000013 5
-4 14.60467834462356 0.60467834462356 0 98.99999999999996 0 1.0000000000000004 1.0000000000000007 4
-4 14.612623194307833 0.6126231943078325 0 99.00000000000004 0 0 2.0000000000000018 5
-4 14.530653494031936 0.5306534940319355 0 98.99999999999994 0 0 2. 5
-4 14.748138671639147 0.7481386716391477 0 98.99999999999993 1.0000000000000004 0 0 4
-4 14.604678344623233 0.6046783446232321 0 98.99999999999987 1.0000000000000002 0 0 4
-4 14.696302876017869 0.6963028760178698 1. 79.99999999999996 0 0 3.0000000000000004 5
-4 14.656514140244706 0.6565141402447061 1.0000000000000002 79.99999999999993 0 1.0000000000000007 2.0000000000000004 4
-4 14.636619772358559 0.6366197723585592 1.0000000000000002 79.99999999999991 0 0 3.0000000000000018 5
-4 14.656514140243981 0.6565141402439818 1. 79.99999999999996 1. 0 1.0000000000000002 4
-4 14.775880347563144 0.775880347563144 0 79.99999999999994 0 1.0000000000000002 2. 4
-4 14.736091611790204 0.7360916117902037 0 79.99999999999993 0 0 3.0000000000000013 5
-4 14.775880347562632 0.775880347562632 0 79.99999999999994 1.0000000000000004 0 1.0000000000000009 4
-4 14.795774715450293 0.7957747154502934 0 62.999999999999936 0 0 4.000000000000002 5
-2 14.433600401122419 0.4336004011224189 2. 142.99999999999994 0 0 0 4
-2 14.423184474570906 0.42318447457090574 2.000000000000001 142.99999999999997 0 0 0 4
-2 14.374886279751392 0.37488627975139244 2.000000000000001 143.00000000000006 0 0 0 4
-2 14.34659448846608 0.34659448846608015 2.000000000000001 142.99999999999997 0 0 0 4
-2 14.288437457966685 0.2884374579666859 2.000000000000001 143.0000000000001 0 0 0 4
-2 14.262639965649676 0.2626399656496754 2.000000000000001 143. 0 0 0 4
-2 14.24861687096847 0.24861687096847115 1.9999999999999996 142.9999999999999 0 0 0 4
-2 14.178466334875846 0.178466334875846 2. 143. 0 0 0 4
-2 14.702669307141937 0.7026693071419378 0.9999999999999998 142.99999999999986 0 0 0 4
-2 14.669622702678602 0.6696227026786016 1. 142.99999999999997 0 0 0 4
-2 14.665570023641374 0.6655700236413744 1.0000000000000002 142.9999999999999 0 0 0 4
-2 14.641880753511144 0.6418807535111435 1.0000000000000004 143.0000000000001 0 0 0 4
-2 14.628807855609546 0.6288078556095466 1. 143. 0 0 0 4
-2 14.604377898349709 0.6043778983497095 1.0000000000000004 143.00000000000003 0 0 0 4
-2 14.59068606950833 0.59068606950833 1.0000000000000002 143.00000000000003 0 0 0 4
-2 14.564811674233002 0.5648116742330024 1.0000000000000007 143.00000000000006 0 0 0 4
-2 14.556039357548851 0.5560393575488505 1. 142.9999999999999 0 0 0 4
-2 14.532670220917117 0.5326702209171168 1.0000000000000007 143.00000000000009 0 0 0 4
-2 14.506666393384737 0.5066663933847377 0.9999999999999998 142.99999999999983 0 0 0 4
-2 14.499785373022977 0.4997853730229766 1.0000000000000009 143. 0 0 0 4
-2 14.497172610368196 0.4971726103681953 1.000000000000001 143.0000000000001 0 0 0 4
-2 14.48638511942581 0.48638511942580936 1.0000000000000002 143.00000000000009 0 0 0 4
-2 14.471865193438818 0.47186519343881855 0.9999999999999996 142.99999999999977 0 0 0 4
-2 14.459047458697793 0.45904745869779223 1. 142.99999999999991 0 0 0 4
-2 14.441642445046929 0.44164244504692834 1.0000000000000007 143. 0 0 0 4
-2 14.42871934884001 0.42871934884001056 1.0000000000000002 143. 0 0 0 4
-2 14.405548663453695 0.40554866345369506 1. 142.99999999999997 0 0 0 4
-2 14.387992548037726 0.3879925480377259 1. 142.99999999999997 0 0 0 4
-2 14.381137992007933 0.3811379920079333 0.9999999999999998 142.99999999999991 0 0 0 4
-2 14.36622716076638 0.36622716076637923 1.0000000000000002 142.9999999999999 0 0 0 4
-2 14.354020221642193 0.3540202216421928 0.9999999999999998 142.9999999999999 0 0 0 4
-2 14.277297243382721 0.27729724338272044 0.9999999999999993 142.99999999999977 0 0 0 4
-2 14.78680082144135 0.7868008214413501 0 142.99999999999997 0 0 0 4
-2 14.75299673120127 0.7529967312012701 0 142.99999999999977 0 0 0 4
-2 14.723669221588818 0.7236692215888171 0 143. 0 0 0 4
-2 14.706689388316292 0.7066893883162922 0 142.99999999999986 0 0 0 4
-2 14.68614429663824 0.6861442966382393 0 143.0000000000001 0 0 0 4
-2 14.654908393580213 0.6549083935802132 0 142.9999999999998 0 0 0 4
-2 14.63429762206779 0.6342976220677891 0 143. 0 0 0 4
-2 14.60553754973624 0.6055375497362399 0 142.99999999999997 0 0 0 4
-2 14.588608362937316 0.5886083629373171 0 143. 0 0 0 4
-2 14.563364586858574 0.5633645868585745 0 142.99999999999991 0 0 0 4
-2 14.528777673582319 0.5287776735823195 0 142.99999999999991 0 0 0 4
-2 14.490027141560313 0.4900271415603124 0 142.99999999999994 0 0 0 4
-2 14.478832753478379 0.47883275347837917 0 142.9999999999998 0 0 0 4
-2 14.477716516343587 0.4777165163435875 0 143.00000000000003 0 0 0 4
-2 14.423826727364885 0.4238267273648851 0 142.99999999999983 0 0 0 4
-2 14.372494919109004 0.3724949191090037 0 142.99999999999986 0 0 0 4
-2 14.464346577223116 0.4643465772231161 2.0000000000000004 119.99999999999991 0 0 1. 4
-2 14.417781725609029 0.41778172560902804 1.9999999999999991 119.99999999999986 0 0.9999999999999998 0 3
-2 14.423596537210656 0.4235965372106563 2.0000000000000004 120.00000000000004 0 0 1.0000000000000007 4
-2 14.318309886178575 0.31830988617857564 1.9999999999999987 119.99999999999984 0 0.9999999999999991 0 3
-2 14.339820225674782 0.33982022567478154 2.000000000000001 119.99999999999993 0 0 1.0000000000000004 4
-2 14.28420861923962 0.2842086192396193 2. 120. 0 0 1.000000000000001 4
-2 14.698595484683793 0.698595484683793 1.0000000000000004 119.99999999999996 0 1.0000000000000009 0 4
-2 14.725692013856987 0.725692013856987 1.0000000000000002 120. 0 0 1.0000000000000002 4
-2 14.65319234768531 0.6531923476853109 1. 119.99999999999997 0 1.0000000000000007 0 4
-2 14.683757539163146 0.6837575391631465 1.0000000000000002 120. 0 0 1.0000000000000004 4
-2 14.634207895902016 0.6342078959020148 0.9999999999999998 119.99999999999994 0 0.9999999999999996 0 4
-2 14.654415989612499 0.6544159896124979 1.0000000000000002 119.99999999999993 0 0 1.0000000000000007 4
-2 14.59209289508538 0.5920928950853783 1.0000000000000007 120. 0 1.0000000000000004 0 4
-2 14.6185550259974 0.6185550259973999 0.9999999999999993 119.99999999999987 0 0 0.9999999999999998 4
-2 14.580628290065722 0.5806282900657223 0.9999999999999991 119.99999999999984 0 0.9999999999999996 0 4
-2 14.603518296033931 0.6035182960339305 0.9999999999999998 119.99999999999997 0 0 1.0000000000000004 4
-2 14.52612688060104 0.526126880601041 1. 119.99999999999994 0 1.0000000000000002 0 4
-2 14.55337293708778 0.5533729370877788 1. 119.99999999999997 0 0 1.0000000000000002 4
-2 14.53862065815156 0.5386206581515591 0.9999999999999991 119.99999999999982 0 0 0.999999999999999 4
-2 14.536279132576093 0.5362791325760923 1. 119.99999999999994 0 0 1.0000000000000002 4
-2 14.49423403071495 0.4942340307149486 1.0000000000000002 120. 0 1.0000000000000009 0 4
-2 14.478484478684976 0.4784844786849763 1. 119.99999999999994 0 1.0000000000000007 0 4
-2 14.504827374348455 0.5048273743484553 0.9999999999999998 119.99999999999993 0 0 1. 4
-2 14.473478908080418 0.47347890808041854 0.9999999999999998 119.9999999999999 0 0 0.9999999999999999 4
-2 14.426507501919676 0.426507501919677 1.0000000000000002 119.99999999999997 0 0.9999999999999998 0 4
-2 14.457654662888514 0.45765466288851364 1.0000000000000007 119.99999999999996 0 0 1.0000000000000016 4
-2 14.381907771389226 0.3819077713892259 1.0000000000000007 120.00000000000003 0 1.0000000000000009 0 4
-2 14.407435902921364 0.407435902921364 1. 119.99999999999991 0 0 1. 4
-2 14.394416814367133 0.3944168143671327 0.9999999999999998 119.9999999999999 0 0 1.0000000000000002 4
-2 14.738712622930143 0.7387126229301418 0 119.99999999999996 0 1.0000000000000007 0 4
-2 14.771844901013596 0.7718449010135962 0 119.9999999999999 0 0 1.0000000000000002 4
-2 14.742195169601356 0.7421951696013557 0 119.99999999999994 0 0 1.0000000000000007 4
-2 14.701718632445623 0.7017186324456218 0 119.99999999999993 0 1.0000000000000004 0 4
-2 14.714811384593787 0.7148113845937873 0 119.99999999999993 0 0 0.9999999999999998 4
-2 14.64199813502995 0.6419981350299513 0 119.99999999999983 0 0.9999999999999994 0 4
-2 14.672830333902748 0.6728303339027476 0 120.00000000000001 0 0 1.0000000000000007 4
-2 14.57693666869938 0.5769366686993798 0 120.00000000000003 0 1.0000000000000009 0 3
-2 14.605766566479794 0.6057665664797929 0 120.00000000000001 0 0 1.0000000000000009 4
-2 14.539879369495207 0.5398793694952069 0 119.99999999999999 0 1. 0 4
-2 14.5628994026412 0.5628994026412008 0 119.99999999999999 0 0 1.0000000000000004 4
-2 14.53519840742321 0.5351984074232096 0 119.99999999999986 0 0 0.9999999999999991 4
-2 14.466291854431216 0.4662918544312151 0 119.99999999999989 0 1.0000000000000004 0 4
-2 14.497359197153017 0.49735919715301624 0 119.99999999999994 0 0 1.0000000000000002 4
-2 14.437676093495574 0.43767609349557385 1.9999999999999996 98.99999999999996 0 1.0000000000000004 1.0000000000000002 3
-2 14.397887357722695 0.3978873577226953 1.9999999999999996 98.99999999999993 0 0 1.9999999999999993 4
-2 14.437676093495433 0.4376760934954336 2.0000000000000004 98.9999999999999 1.0000000000000004 0 0 3
-2 14.704061641394432 0.7040616413944316 1. 98.9999999999999 0 1.0000000000000007 1.0000000000000002 4
-2 14.696302876017404 0.696302876017403 1. 98.99999999999996 0 0 2.000000000000001 4
-2 14.688455567979355 0.6884555679793558 1.0000000000000002 98.99999999999993 0 0 2.0000000000000013 4
-2 14.616725404470278 0.6167254044702783 1.0000000000000004 98.99999999999997 0 2.0000000000000027 0 3
-2 14.648082528168045 0.6480825281680453 1.0000000000000002 98.99999999999999 0 1.0000000000000004 1.0000000000000002 4
-2 14.604237338187863 0.6042373381878628 1.0000000000000004 98.99999999999997 0 0 2.0000000000000004 4
-2 14.537147932927471 0.5371479329274707 1. 98.9999999999999 0 2. 0 4
-2 14.547565582642655 0.5475655826426553 1.0000000000000002 98.99999999999994 0 1.0000000000000004 1.0000000000000004 4
-2 14.527403129912328 0.5274031299123272 1.0000000000000002 99. 0 1.0000000000000004 1.0000000000000002 4
-2 14.544995240964925 0.5449952409649249 1.0000000000000007 98.99999999999996 0 0 2.000000000000002 4
-2 14.489952895552971 0.4899528955529716 1.0000000000000002 98.9999999999999 0 0 2.0000000000000018 4
-2 14.704061641394258 0.7040616413942584 0.9999999999999993 98.99999999999986 0.9999999999999996 0 0 4
-2 14.648082528166926 0.6480825281669265 0.9999999999999991 98.99999999999984 0.9999999999999999 0 0 4
-2 14.547565582641287 0.5475655826412863 1.0000000000000007 99.00000000000001 1.0000000000000009 0 0 4
-2 14.527403129911649 0.5274031299116494 1.0000000000000002 99. 1.0000000000000002 0 0 4
-2 14.87284905783112 0.8728490578311204 0 98.99999999999991 0 0 2.0000000000000004 4
-2 14.833776897279849 0.8337768972798495 0 98.99999999999996 0 1.0000000000000004 1. 4
-2 14.748138671637912 0.7481386716379125 0 98.99999999999989 0 2.0000000000000004 0 3
-2 14.731889236628893 0.7318892366288939 0 98.99999999999982 0 0.9999999999999994 0.9999999999999999 4
-2 14.740969687229935 0.7409696872299358 0 98.9999999999999 0 0 2. 4
-2 14.692994086293133 0.6929940862931337 0 99.00000000000001 0 1.000000000000001 1.000000000000001 4
-2 14.604678344622934 0.6046783446229346 0 98.99999999999991 0 2.0000000000000004 0 3
-2 14.656514140244939 0.6565141402449391 0 98.99999999999997 0 0 2.000000000000002 4
-2 14.612623194307456 0.6126231943074557 0 98.99999999999991 0 1.0000000000000004 0.9999999999999999 4
-2 14.594456090311 0.5944560903110011 0 98.99999999999987 0 0 1.9999999999999993 4
-2 14.53065349403227 0.5306534940322701 0 98.99999999999999 0 1.0000000000000007 1.0000000000000004 4
-2 14.833776897281192 0.8337768972811921 0 99.00000000000003 1.0000000000000004 0 0 4
-2 14.731889236628554 0.7318892366285545 0 98.99999999999997 1.0000000000000004 0 0 4
-2 14.692994086292417 0.692994086292418 0 98.99999999999994 1.0000000000000004 0 0 4
-2 14.612623194308513 0.612623194308513 0 98.99999999999994 1. 0 0 4
-2 14.530653494031853 0.5306534940318522 0 98.99999999999993 1.0000000000000004 0 0 4
-2 14.69630287601821 0.6963028760182108 1.0000000000000002 79.99999999999996 0 1.000000000000001 2.0000000000000013 4
-2 14.65651414024488 0.65651414024488 0.9999999999999998 79.99999999999989 0 1.9999999999999998 0.9999999999999999 3
-2 14.696302876017809 0.6963028760178086 1. 79.9999999999999 0 0 3.000000000000001 4
-2 14.636619772358758 0.6366197723587574 0.9999999999999996 79.99999999999993 0 1.0000000000000002 1.9999999999999998 4
-2 14.636619772359344 0.6366197723593436 0.9999999999999998 79.99999999999986 0 0 3.0000000000000004 4
-2 14.696302876017656 0.6963028760176554 0.9999999999999998 79.99999999999994 1. 0 1. 4
-2 14.656514140244958 0.656514140244958 1.0000000000000002 79.99999999999996 1.0000000000000004 1. 0 3
-2 14.636619772357607 0.6366197723576071 1. 79.99999999999993 1.0000000000000004 0 1. 4
-2 14.775880347563016 0.7758803475630157 0 79.99999999999986 0 2.0000000000000004 0.9999999999999999 3
-2 14.736091611790359 0.7360916117903589 0 79.99999999999999 0 1.000000000000001 2.0000000000000018 4
-2 14.736091611789984 0.7360916117899843 0 79.99999999999991 0 0 3.0000000000000013 4
-2 14.775880347563639 0.7758803475636394 0 79.99999999999993 1.0000000000000007 1. 0 3
-2 14.736091611789702 0.7360916117897014 0 79.99999999999996 1.0000000000000002 0 1.000000000000001 4
-2 14.79577471545022 0.7957747154502203 0 62.99999999999991 0 1.0000000000000007 3. 4
-2 14.795774715449308 0.7957747154493082 0 62.99999999999993 0.9999999999999998 0 2.0000000000000004 4
0 14. 0 3.000000000000001 143. 0 0 0 2
0 14.466014206078517 0.4660142060785166 2. 142.99999999999991 0 0 0 3
0 14.445739057053151 0.4457390570531508 2.000000000000001 143.00000000000017 0 0 0 3
0 14.392556677913655 0.3925566779136543 2.000000000000001 142.99999999999997 0 0 0 3
0 14.380646997594468 0.38064699759446763 1.9999999999999991 142.9999999999999 0 0 0 3
0 14.377992989838269 0.37799298983826907 2.000000000000001 143.00000000000003 0 0 0 3
0 14.32364056598733 0.3236405659873297 2. 142.99999999999994 0 0 0 3
0 14.298989179663456 0.29898917966345634 2.0000000000000013 143.00000000000006 0 0 0 3
0 14.270077405711488 0.27007740571148725 1.9999999999999996 142.9999999999998 0 0 0 3
0 14.240033043992971 0.240033043992972 2.0000000000000004 142.9999999999999 0 0 0 3
0 14.206246784699857 0.20624678469985783 2. 142.9999999999999 0 0 0 3
0 14.711136099679853 0.7111360996798538 1.0000000000000004 143.00000000000009 0 0 0 4
0 14.685500967461595 0.6855009674615952 1.0000000000000007 142.99999999999997 0 0 0 4
0 14.676533540462616 0.6765335404626153 1.0000000000000002 143.0000000000001 0 0 0 4
0 14.664979358971472 0.664979358971472 1.0000000000000002 142.99999999999991 0 0 0 4
0 14.656739788852972 0.6567397888529724 1.0000000000000004 143.00000000000009 0 0 0 4
0 14.62793030231223 0.62793030231223 1.0000000000000002 142.99999999999991 0 0 0 4
0 14.610091682864976 0.6100916828649754 1.0000000000000002 143. 0 0 0 4
0 14.591150423554623 0.591150423554624 0.9999999999999996 142.99999999999986 0 0 0 4
0 14.589907000658439 0.5899070006584384 1. 143. 0 0 0 4
0 14.584423236213228 0.5844232362132284 1.0000000000000002 143. 0 0 0 4
0 14.57956191684366 0.5795619168436612 0.9999999999999998 142.99999999999991 0 0 0 4
0 14.534817679569608 0.5348176795696072 0.9999999999999993 142.9999999999999 0 0 0 4
0 14.521268217931407 0.5212682179314075 1.0000000000000002 142.99999999999994 0 0 0 4
0 14.511712517497799 0.5117125174977993 1.0000000000000002 142.99999999999994 0 0 0 4
0 14.50861090772659 0.5086109077265903 1. 142.99999999999994 0 0 0 4
0 14.485812896047678 0.48581289604767836 1.0000000000000002 143. 0 0 0 4
0 14.475435396668066 0.47543539666806656 1.0000000000000007 143.00000000000014 0 0 0 4
0 14.46950030855025 0.46950030855024993 1.0000000000000002 142.99999999999994 0 0 0 4
0 14.463605412250478 0.4636054122504783 1. 142.99999999999991 0 0 0 4
0 14.441418738307002 0.441418738307002 1.0000000000000002 143. 0 0 0 4
0 14.430374906924712 0.430374906924712 1. 142.99999999999994 0 0 0 4
0 14.41474683128848 0.4147468312884803 1.0000000000000002 143.00000000000009 0 0 0 4
0 14.409114544616273 0.40911454461627267 1.0000000000000002 142.99999999999997 0 0 0 4
0 14.360203153348222 0.3602031533482208 1.0000000000000002 142.99999999999991 0 0 0 4
0 14.357069903492125 0.35706990349212486 0.9999999999999993 142.99999999999974 0 0 0 4
0 14.322981945160436 0.32298194516043516 1.0000000000000002 142.99999999999994 0 0 0 4
0 14.31106013067986 0.3110601306798588 1. 143. 0 0 0 4
0 14.82505065789716 0.8250506578971596 0 142.99999999999997 0 0 0 4
0 14.78702811305519 0.7870281130551892 0 142.9999999999998 0 0 0 4
0 14.765862289824083 0.765862289824083 0 142.99999999999991 0 0 0 4
0 14.710905262850368 0.7109052628503674 0 143.00000000000006 0 0 0 4
0 14.696719135146783 0.696719135146782 0 142.99999999999997 0 0 0 4
0 14.671586337612885 0.6715863376128856 0 143.00000000000003 0 0 0 4
0 14.651652776000871 0.6516527760008702 0 143.00000000000009 0 0 0 4
0 14.602828988693084 0.602828988693083 0 142.99999999999997 0 0 0 4
0 14.58219850125875 0.5821985012587508 0 142.9999999999999 0 0 0 4
0 14.580891111657944 0.5808911116579443 0 142.99999999999994 0 0 0 4
0 14.567279932384968 0.5672799323849691 0 142.99999999999997 0 0 0 4
0 14.56489230430203 0.5648923043020295 0 142.99999999999994 0 0 0 4
0 14.52279782634493 0.52279782634493 0 143. 0 0 0 4
0 14.521972581678927 0.5219725816789275 0 142.99999999999994 0 0 0 4
0 14.501893078098496 0.5018930780984961 0 142.9999999999999 0 0 0 4
0 14.477481384594164 0.4774813845941645 0 142.9999999999999 0 0 0 4
0 14.469229886638024 0.4692298866380235 0 142.99999999999994 0 0 0 4
0 14.455204470726791 0.45520447072679093 0 143.00000000000003 0 0 0 4
0 14.442538630511349 0.4425386305113487 0 142.9999999999999 0 0 0 4
0 14.378885052117743 0.37888505211774287 0 142.99999999999972 0 0 0 4
0 14.318877353420689 0.3188773534206882 0 142.99999999999994 0 0 0 4
0 14.464346577222633 0.4643465772226324 2. 119.9999999999999 0 1.0000000000000004 0 3
0 14.464346577222631 0.46434657722263206 1.9999999999999996 119.99999999999989 0 0 1. 3
0 14.423596537210102 0.42359653721010226 1.9999999999999987 119.99999999999993 0 1.0000000000000002 0 3
0 14.423596537210104 0.423596537210103 2. 119.99999999999997 0 0 1.0000000000000004 3
0 14.339820225674183 0.33982022567418296 2.000000000000001 120.00000000000003 0 1.0000000000000007 0 3
0 14.339820225674183 0.33982022567418274 2. 119.99999999999997 0 0 1.0000000000000002 3
0 14.284208619240495 0.28420861924049495 2. 119.99999999999986 0 1. 0 3
