M E_tot E_int S T a b c LL_index
6 12.377992989837422 0.3779929898374224 2. 143.00000000000006 0 0 0 1
6 12.328257070121 0.32825707012099864 1.9999999999999996 142.99999999999997 0 0 0 1
6 12.61004365737413 0.6100436573741302 1.0000000000000002 143.00000000000006 0 0 0 1
6 12.58655843766237 0.5865584376623698 0.9999999999999998 142.99999999999991 0 0 0 1
6 12.573191387982138 0.5731913879821389 1. 143.00000000000003 0 0 0 1
6 12.53813415700237 0.5381341570023689 1. 142.99999999999994 0 0 0 1
6 12.48704849944593 0.48704849944593054 0.9999999999999998 143.00000000000006 0 0 0 1
6 12.457107216656045 0.45710721665604487 0.9999999999999998 142.99999999999991 0 0 0 1
6 12.401648959428284 0.40164895942828394 1. 143.00000000000003 0 0 0 1
6 12.340062037593569 0.34006203759356934 0.9999999999999998 142.99999999999997 0 0 0 1
6 12.707668363391797 0.7076683633917965 0 143. 0 0 0 1
6 12.653601396936477 0.6536013969364759 0 143.00000000000003 0 0 0 1
6 12.595376801291788 0.5953768012917885 0 143.00000000000003 0 0 0 1
6 12.547658659154438 0.5476586591544373 0 142.99999999999983 0 0 0 1
6 12.500822512278344 0.500822512278343 0 142.99999999999986 0 0 0 1
6 12.451518687172888 0.4515186871728879 0 142.99999999999991 0 0 0 1
6 12.377992989834743 0.3779929898347438 2.000000000000001 120.00000000000009 0 1.0000000000000009 0 1
6 12.65014893738658 0.6501489373865813 1.0000000000000002 120. 0 1.0000000000000004 0 1
6 12.61411281240088 0.6141128124008787 1. 120.00000000000001 0 1. 0 1
6 12.593417702686377 0.5934177026863768 0.9999999999999998 119.99999999999991 0 1.0000000000000002 0 1
6 12.557042300810854 0.5570423008108537 1.0000000000000002 120.00000000000003 0 0 1.0000000000000007 1
6 12.481469032225512 0.481469032225511 1.0000000000000002 120.00000000000006 0 1.0000000000000004 0 1
6 12.480878163167013 0.4808781631670127 1. 120. 0 1.0000000000000004 0 1
6 12.735065964524763 0.7350659645247632 0 120.00000000000004 0 1.0000000000000007 0 1
6 12.616725404471147 0.6167254044711478 0 120.00000000000001 0 1.0000000000000007 0 1
6 12.543147172162415 0.5431471721624157 0 119.99999999999999 0 1.0000000000000004 0 1
6 12.616725404472131 0.6167254044721303 1. 98.99999999999993 0 2. 0 1
6 12.537147932925953 0.5371479329259526 0.9999999999999998 99. 0 2. 0 1
6 12.748138671637252 0.7481386716372512 0 99.00000000000003 0 2.000000000000001 0 1
6 12.656514140243287 0.6565141402432868 0 98.99999999999997 0 1.0000000000000004 1.0000000000000004 1
6 12.6046783446237 0.6046783446237004 0 98.99999999999993 0 2.0000000000000004 0 1
6 12.656514140245823 0.6565141402458239 0 98.99999999999997 1.0000000000000004 0 0 1
6 12.656514140245157 0.6565141402451571 1. 79.99999999999997 0 3.0000000000000004 0 1
6 12.775880347563703 0.7758803475637022 0 80.00000000000001 0 3.0000000000000018 0 1
9 12.539762494723153 0.5397624947231535 1.0000000000000002 168. 0 0 0 0
9 12.44817771035026 0.44817771035025894 1.0000000000000002 168.00000000000009 0 0 0 0
9 12.39223156702975 0.39223156702975004 0.9999999999999996 167.99999999999986 0 0 0 0
9 12.57444987271517 0.5744498727151716 0 167.99999999999997 0 0 0 0
9 12.432702501524401 0.4327025015244023 0 168.00000000000009 0 0 0 0
9 12.482438421239813 0.4824384212398135 1.0000000000000002 143.00000000000006 0 1.0000000000000009 0 0
9 12.632419546194086 0.6324195461940854 0 142.99999999999997 0 1.0000000000000002 0 0
9 12.47171787149086 0.4717178714908593 0 143.00000000000003 0 1.0000000000000007 0 0
9 12.55704230081377 0.557042300813769 1. 119.99999999999997 0 2.0000000000000004 0 0
9 12.656514140245523 0.6565141402455226 0 98.99999999999999 0 3.000000000000001 0 0
-2 13.10434276015942 0.43767609349275466 2. 98.99999999999999 0 0 0 2
-2 13.370728308059249 0.7040616413925836 0.9999999999999998 98.99999999999997 0 0 0 3
-2 13.314749194830958 0.6480825281642911 0.9999999999999998 98.99999999999999 0 0 0 3
-2 13.214232249306155 0.5475655826394884 0.9999999999999998 98.99999999999996 0 0 0 3
-2 13.194069796576137 0.5274031299094721 0.9999999999999998 98.99999999999997 0 0 0 3
-2 13.500443563945447 0.8337768972787811 0 98.99999999999999 0 0 0 3
-2 13.398555903292127 0.7318892366254616 0 99.00000000000001 0 0 0 3
-2 13.359660752956316 0.6929940862896489 0 98.99999999999997 0 0 0 3
-2 13.279289860973268 0.6126231943066025 0 99. 0 0 0 3
-2 13.197320160696162 0.5306534940294965 0 98.99999999999999 0 0 0 3
-2 13.362969542680677 0.6963028760140109 1.0000000000000002 80. 0 0 1.0000000000000004 3
-2 13.323180806909312 0.6565141402426454 0.9999999999999998 79.99999999999996 0 0.9999999999999998 0 2
-2 13.303286439021708 0.636619772355042 1.0000000000000002 80. 0 0 1.0000000000000004 3
-2 13.442547014227806 0.7758803475611407 0 79.99999999999997 0 0.9999999999999998 0 2
-2 13.402758278453653 0.7360916117869873 0 79.99999999999996 0 0 0.9999999999999997 3
-2 13.462441382113676 0.7957747154470104 0 63. 0 0 2.000000000000001 3
1 13.13101324388794 0.4643465772212746 2.000000000000001 120.00000000000006 0 0 0 2
1 13.090263203876084 0.42359653720941765 1.9999999999999996 119.99999999999996 0 0 0 2
1 13.00648689234071 0.3398202256740444 2.0000000000000004 120. 0 0 0 2
1 12.950875285905724 0.2842086192390582 2.0000000000000004 119.99999999999997 0 0 0 2
1 13.39235868052248 0.7256920138558149 1.0000000000000002 119.99999999999999 0 0 0 3
1 13.350424205828944 0.6837575391622782 0.9999999999999998 119.99999999999993 0 0 0 3
1 13.321082656279842 0.6544159896131748 1. 119.99999999999996 0 0 0 3
1 13.285221692661953 0.6185550259952859 1.0000000000000002 120.00000000000003 0 0 0 3
1 13.270184962699952 0.6035182960332868 0.9999999999999998 119.9999999999999 0 0 0 3
1 13.220039603753552 0.5533729370868856 0.9999999999999998 119.99999999999997 0 0 0 3
1 13.205287324817284 0.5386206581506178 1.0000000000000002 120.00000000000009 0 0 0 3
1 13.202945799242007 0.5362791325753409 1.0000000000000002 120. 0 0 0 3
1 13.171494041013627 0.5048273743469612 0.9999999999999998 119.99999999999999 0 0 0 3
1 13.140145574746372 0.4734789080797059 1.0000000000000002 120.00000000000001 0 0 0 3
1 13.124321329554439 0.4576546628877735 1.0000000000000009 120.00000000000007 0 0 0 3
1 13.074102569587085 0.4074359029204191 1.0000000000000004 119.99999999999997 0 0 0 3
1 13.061083481033613 0.394416814366946 0.9999999999999998 119.99999999999994 0 0 0 3
1 13.438511567678779 0.7718449010121128 0 119.99999999999999 0 0 0 3
1 13.40886183626723 0.7421951696005632 0 119.99999999999997 0 0 0 3
1 13.381478051260444 0.7148113845937784 0 120. 0 0 0 3
1 13.339497000567519 0.6728303339008539 0 119.99999999999991 0 0 0 3
1 13.272433233144845 0.6057665664781784 0 119.99999999999996 0 0 0 3
1 13.229566069307051 0.562899402640384 0 120.00000000000003 0 0 0 3
1 13.201865074087582 0.5351984074209161 0 119.99999999999994 0 0 0 3
1 13.164025863819178 0.497359197152512 0 119.99999999999999 0 0 0 3
1 13.104342760161718 0.4376760934950521 2.000000000000001 99.00000000000006 0 0 1.0000000000000013 2
1 13.064554024387975 0.3978873577213099 2. 98.99999999999999 0 1.0000000000000004 0 2
1 13.36296954268246 0.6963028760157951 1. 99. 0 1.0000000000000007 0 2
1 13.355122234644933 0.6884555679782663 1.0000000000000002 99.00000000000003 0 1.0000000000000007 0 2
1 13.370728308059817 0.7040616413931519 1.0000000000000002 99.00000000000003 0 0 1.0000000000000004 3
1 13.314749194832942 0.648082528166276 1.0000000000000002 98.99999999999996 0 0 1.0000000000000004 3
1 13.270904004852989 0.6042373381863232 1. 98.99999999999996 0 1.0000000000000002 0 2
1 13.211661907630736 0.5449952409640694 1.0000000000000002 99. 0 1.0000000000000004 0 2
1 13.214232249308237 0.5475655826415711 1.0000000000000004 98.99999999999999 0 0 1.0000000000000004 3
1 13.194069796578052 0.5274031299113854 1.0000000000000002 99.00000000000006 0 0 1.0000000000000007 3
1 13.1566195622181 0.4899528955514346 1.0000000000000004 99.00000000000003 0 1.0000000000000009 0 2
1 13.539515724497006 0.8728490578303396 0 98.99999999999996 0 1.0000000000000002 0 2
1 13.50044356394618 0.8337768972795124 0 98.99999999999993 0 0 1. 3
1 13.407636353895633 0.7409696872289669 0 98.99999999999993 0 1. 0 2
1 13.398555903294382 0.7318892366277155 0 98.99999999999991 0 0 1. 3
1 13.359660752957906 0.6929940862912396 0 99. 0 0 1.0000000000000004 3
1 13.32318080690987 0.6565141402432032 0 98.99999999999994 0 0.9999999999999997 0 2
1 13.261122756976704 0.594456090310037 0 98.99999999999991 0 0.9999999999999999 0 2
1 13.279289860973115 0.6126231943064502 0 98.99999999999996 0 0 1.0000000000000002 3
1 13.197320160699078 0.5306534940324131 0 99.00000000000004 0 0 1.0000000000000004 3
1 13.362969542683295 0.6963028760166291 0.9999999999999993 79.99999999999993 0 1.9999999999999996 0 2
1 13.36296954268323 0.6963028760165637 1.0000000000000002 79.99999999999997 0 1.0000000000000004 1.0000000000000002 2
1 13.303286439024808 0.6366197723581414 0.9999999999999998 79.99999999999993 0 1.999999999999999 0 2
1 13.303286439024061 0.636619772357395 0.9999999999999998 79.99999999999999 0 1. 1.0000000000000002 2
1 13.323180806910598 0.656514140243932 1. 79.99999999999994 0 0 2.0000000000000004 3
1 13.36296954268183 0.6963028760151629 1.0000000000000004 79.99999999999997 1.0000000000000004 0 0 2
1 13.303286439023168 0.6366197723565022 1.0000000000000002 80. 1.0000000000000002 0 0 2
1 13.40275827845575 0.7360916117890831 0 80. 0 2.0000000000000004 0 2
1 13.442547014229238 0.7758803475625714 0 79.99999999999991 0 0 2. 3
1 13.402758278456258 0.7360916117895911 0 79.99999999999999 0 1.0000000000000004 1.0000000000000002 2
1 13.40275827845378 0.736091611787114 0 79.99999999999994 1. 0 0 2
1 13.462441382115497 0.7957747154488306 0 62.999999999999964 0 2. 0.9999999999999999 2
1 13.462441382114298 0.7957747154476312 0 62.99999999999996 1.0000000000000002 0.9999999999999999 0 2
4 13.090891865304995 0.4242251986383292 2. 143. 0 0 0 2
4 13.084448392276187 0.4177817256095203 2. 142.99999999999997 0 0 0 2
4 13.073946299859463 0.4072796331927964 2.0000000000000004 143. 0 0 0 2
4 12.97899240995687 0.3123257432902043 2. 142.99999999999997 0 0 0 2
4 12.95388150072654 0.2872148340598746 2. 142.99999999999994 0 0 0 2
4 12.857012240207009 0.19034557354034348 1.9999999999999996 142.99999999999994 0 0 0 2
4 13.350952120726186 0.6842854540595199 1.0000000000000002 143.00000000000009 0 0 0 2
4 13.31443746053018 0.6477707938635138 1.0000000000000002 142.99999999999991 0 0 0 2
4 13.301807918630287 0.6351412519636213 1.0000000000000002 143. 0 0 0 2
4 13.271721397704708 0.6050547310380417 0.9999999999999998 142.99999999999983 0 0 0 2
4 13.237951002317283 0.571284335650617 1.0000000000000002 143.00000000000003 0 0 0 2
4 13.220213495795775 0.5535468291291096 0.9999999999999998 142.99999999999991 0 0 0 2
4 13.214907446256328 0.5482407795896623 1. 143.00000000000003 0 0 0 2
4 13.19147377173218 0.5248071050655139 1. 143.00000000000006 0 0 0 2
4 13.176741453303078 0.5100747866364124 1. 142.99999999999994 0 0 0 2
4 13.142613661399535 0.4759469947328682 0.9999999999999998 142.99999999999991 0 0 0 2
4 13.127392333337735 0.460725666671069 1.0000000000000002 142.99999999999991 0 0 0 2
4 13.104232460935513 0.4375657942688482 0.9999999999999993 142.9999999999999 0 0 0 2
4 13.082384396192733 0.4157177295260669 0.9999999999999998 142.9999999999999 0 0 0 2
4 13.055111244438008 0.38844457777134145 1.0000000000000002 143.00000000000003 0 0 0 2
4 13.053170394960217 0.3865037282935507 1. 142.99999999999994 0 0 0 2
4 12.978246941734199 0.31158027506753294 1. 142.99999999999991 0 0 0 2
4 13.454151588453302 0.7874849217866362 0 143.00000000000006 0 0 0 2
4 13.42233079266093 0.7556641259942634 0 143.00000000000003 0 0 0 2
4 13.394753748145119 0.7280870814784532 0 143.00000000000006 0 0 0 2
4 13.321098840506687 0.6544321738400222 0 143.00000000000003 0 0 0 2
4 13.310645418965686 0.6439787522990209 0 142.99999999999994 0 0 0 2
4 13.2743396195596 0.607672952892933 0 142.99999999999991 0 0 0 2
4 13.245120982527654 0.5784543158609874 0 142.99999999999986 0 0 0 2
4 13.221633681786319 0.5549670151196532 0 143. 0 0 0 2
4 13.201518015436628 0.5348513487699624 0 143. 0 0 0 2
4 13.190420741878508 0.523754075211842 0 142.99999999999994 0 0 0 2
4 13.160917588322159 0.4942509216554926 0 142.9999999999999 0 0 0 2
4 13.090157453663362 0.42349078699669584 0 142.99999999999997 0 0 0 2
4 13.080232615185263 0.4135659485185966 0 142.9999999999999 0 0 0 2
4 13.053072791981062 0.3864061253143957 0 143.00000000000003 0 0 0 2
4 13.08444839227467 0.41778172560800403 2.000000000000001 120.00000000000004 0 1.0000000000000007 0 1
4 13.044659656503033 0.3779929898363662 2. 119.99999999999996 0 0 1. 2
4 12.984976552844914 0.3183098861782488 2.000000000000001 120. 0 1.000000000000001 0 1
4 13.36526215135028 0.6985954846836141 1.0000000000000004 119.99999999999999 0 1.0000000000000004 0 2
4 13.31985901434985 0.6531923476831837 0.9999999999999998 119.99999999999994 0 0.9999999999999998 0 2
4 13.300874562567753 0.6342078959010867 1.0000000000000002 119.99999999999991 0 1.0000000000000002 0 2
4 13.316815604054169 0.6501489373875023 1.0000000000000002 120.00000000000003 0 0 1.0000000000000009 2
4 13.258759561752361 0.5920928950856951 0.9999999999999998 119.99999999999991 0 0.9999999999999999 0 2
4 13.280779479067736 0.6141128124010699 1.0000000000000002 119.99999999999999 0 0 1.0000000000000002 2
4 13.247294956732285 0.5806282900656193 1. 119.99999999999999 0 1.0000000000000004 0 2
4 13.260084369351112 0.5934177026844455 1.0000000000000007 120.00000000000001 0 0 1.0000000000000007 2
4 13.192793547266707 0.5261268806000401 0.9999999999999993 119.99999999999987 0 0.9999999999999993 0 2
4 13.160900697381571 0.4942340307149057 1.0000000000000007 120. 0 1.0000000000000009 0 2
4 13.14515114535193 0.478484478685264 1.0000000000000007 120.00000000000003 0 1.0000000000000009 0 2
4 13.148135698891956 0.48146903222528986 1.0000000000000002 119.99999999999994 0 0 1.0000000000000002 2
4 13.147544829834573 0.48087816316790594 0.9999999999999998 119.99999999999994 0 0 1.0000000000000002 2
4 13.093174168584895 0.4265075019182288 0.9999999999999998 119.99999999999991 0 1.0000000000000002 0 2
4 13.048574438054574 0.38190777138790827 1. 119.99999999999994 0 1. 0 2
4 13.405379289595826 0.7387126229291603 0 119.99999999999991 0 0.9999999999999999 0 2
4 13.401732631193632 0.7350659645269648 0 119.99999999999999 0 0 0.9999999999999941 2
4 13.368385299112878 0.7017186324462116 0 120. 0 0.9999999999999934 0 2
4 13.30866480169714 0.6419981350304724 0 119.99999999999987 0 0.9999999999999996 0 2
4 13.283392071138959 0.6167254044722926 0 119.99999999999993 0 0 1.0000000000000004 2
4 13.24360333536586 0.5769366686991939 0 119.99999999999994 0 0.9999999999999997 0 2
4 13.20654603616117 0.5398793694945039 0 119.99999999999999 0 1.0000000000000007 0 2
4 13.209813838828481 0.5431471721618156 0 119.99999999999994 0 0 1.0000000000000002 2
4 13.132958521097025 0.4662918544303587 0 119.99999999999996 0 1.0000000000000002 0 2
4 13.104342760161144 0.43767609349447845 2.000000000000001 98.99999999999997 0 2.0000000000000013 0 1
4 13.370728308060311 0.7040616413936452 0.9999999999999998 98.99999999999991 0 1.9999999999999991 0 2
4 13.314749194834596 0.6480825281679299 1.0000000000000002 99. 0 2.000000000000002 0 2
4 13.283392071137841 0.6167254044711759 1.0000000000000002 98.99999999999996 0 1.0000000000000002 1.0000000000000007 2
4 13.214232249309251 0.5475655826425853 1. 98.99999999999994 0 2.0000000000000004 0 2
4 13.194069796579093 0.5274031299124269 1. 98.99999999999994 0 2. 0 2
4 13.203814599593123 0.5371479329264578 1.0000000000000002 98.99999999999997 0 1.0000000000000002 1.0000000000000004 2
4 13.283392071138579 0.6167254044719124 1.0000000000000002 98.99999999999997 1.0000000000000007 0 0 2
4 13.203814599592882 0.5371479329262145 1.0000000000000002 98.99999999999996 0.9999999999999999 0 0 2
4 13.500443563947348 0.8337768972806816 0 98.99999999999993 0 2. 0 2
4 13.398555903295867 0.7318892366292009 0 98.99999999999996 0 2.000000000000001 0 2
4 13.414805338304756 0.7481386716380891 0 98.99999999999996 0 1.0000000000000002 1.0000000000000004 2
4 13.359660752958012 0.6929940862913463 0 98.99999999999997 0 2.000000000000001 0 2
4 13.2792898609745 0.612623194307833 0 99.00000000000006 0 2.0000000000000027 0 2
4 13.323180806910203 0.656514140243537 0 98.9999999999999 0 0 2.0000000000000004 2
4 13.271345011290226 0.6046783446235601 0 98.99999999999999 0 1.0000000000000007 1.0000000000000009 2
4 13.197320160698602 0.5306534940319354 0 98.99999999999993 0 1.9999999999999998 0 2
4 13.414805338305813 0.7481386716391469 0 98.99999999999986 0.9999999999999993 0 0 2
4 13.271345011289899 0.6046783446232327 0 99. 1.0000000000000002 0 0 2
4 13.362969542684537 0.6963028760178702 1. 79.99999999999994 0 3.0000000000000018 0 1
4 13.303286439025225 0.6366197723585592 1.0000000000000002 79.99999999999996 0 3.000000000000001 0 1
4 13.323180806911372 0.656514140244706 1.0000000000000007 80. 0 2.0000000000000018 1.0000000000000009 2
4 13.323180806910647 0.6565141402439818 1.0000000000000002 79.99999999999994 1.0000000000000002 1.0000000000000004 0 2
4 13.44254701422981 0.775880347563144 0 79.99999999999996 0 2.000000000000001 1.0000000000000004 2
4 13.40275827845687 0.7360916117902041 0 79.99999999999996 0 3.000000000000002 0 1
4 13.442547014229298 0.7758803475626317 0 79.99999999999997 1.0000000000000004 1.0000000000000009 0 2
4 13.462441382116959 0.7957747154502933 0 62.99999999999992 0 4. 0 1
7 13.03471247255914 0.3680458058924731 2. 167.99999999999997 0 0 0 1
